     0.360 -28.8771 -28.8944 -28.9131 -28.9341 -28.9576 -28.9844 -29.0149 -29.0498 -29.0892 -29.1352 -29.1866 -29.2455 -29.3119 -29.3863 -29.4681 -29.5579 -29.6546 -29.7569 -29.8632 -29.9725 -30.0834 -30.1934 -30.3017 -30.4068 -30.5068 -30.6013 -30.6899 -30.7714 -30.8466 -30.9147 -30.9767 -31.0328 -31.0833 -31.1289 -31.1705 -31.2076 -31.2415 -31.2723 -31.3002 -31.3257 -31.3491 -31.3702 -31.3896 -31.4075 -31.4237 -31.4387 -31.4526 -31.4653 -31.4773 -31.4883 -31.4984 -31.5079 -31.5165 -31.5247 -31.5323 -31.5393 -31.5459 -31.5523 -31.5579 -31.5636 -31.5688 -31.5736 -31.5782 -31.5826
     0.450 -28.9942 -29.0115 -29.0302 -29.0511 -29.0747 -29.1015 -29.1320 -29.1669 -29.2063 -29.2522 -29.3036 -29.3625 -29.4289 -29.5033 -29.5851 -29.6749 -29.7717 -29.8739 -29.9802 -30.0895 -30.2004 -30.3104 -30.4187 -30.5237 -30.6237 -30.7182 -30.8067 -30.8883 -30.9635 -31.0316 -31.0935 -31.1497 -31.2001 -31.2457 -31.2873 -31.3244 -31.3583 -31.3891 -31.4170 -31.4425 -31.4659 -31.4870 -31.5064 -31.5243 -31.5405 -31.5555 -31.5694 -31.5821 -31.5941 -31.6051 -31.6152 -31.6247 -31.6334 -31.6415 -31.6491 -31.6561 -31.6627 -31.6691 -31.6747 -31.6804 -31.6856 -31.6904 -31.6950 -31.6994
     0.580 -29.1042 -29.1216 -29.1402 -29.1612 -29.1847 -29.2115 -29.2420 -29.2769 -29.3163 -29.3622 -29.4136 -29.4725 -29.5389 -29.6133 -29.6951 -29.7848 -29.8816 -29.9838 -30.0900 -30.1993 -30.3102 -30.4202 -30.5284 -30.6334 -30.7333 -30.8279 -30.9163 -30.9978 -31.0730 -31.1411 -31.2030 -31.2591 -31.3095 -31.3552 -31.3968 -31.4338 -31.4677 -31.4985 -31.5265 -31.5519 -31.5753 -31.5964 -31.6158 -31.6337 -31.6499 -31.6649 -31.6788 -31.6915 -31.7035 -31.7145 -31.7246 -31.7341 -31.7427 -31.7509 -31.7585 -31.7655 -31.7721 -31.7785 -31.7841 -31.7898 -31.7950 -31.7998 -31.8044 -31.8088
     0.750 -29.1764 -29.1937 -29.2123 -29.2333 -29.2568 -29.2836 -29.3141 -29.3490 -29.3883 -29.4343 -29.4856 -29.5445 -29.6109 -29.6853 -29.7670 -29.8567 -29.9534 -30.0556 -30.1618 -30.2710 -30.3818 -30.4917 -30.5998 -30.7048 -30.8046 -30.8990 -30.9874 -31.0688 -31.1440 -31.2120 -31.2739 -31.3300 -31.3803 -31.4259 -31.4675 -31.5045 -31.5384 -31.5692 -31.5972 -31.6226 -31.6460 -31.6671 -31.6865 -31.7044 -31.7206 -31.7356 -31.7495 -31.7622 -31.7742 -31.7852 -31.7953 -31.8048 -31.8134 -31.8216 -31.8292 -31.8362 -31.8427 -31.8491 -31.8548 -31.8605 -31.8657 -31.8705 -31.8751 -31.8795
     1.000 -29.2582 -29.2755 -29.2941 -29.3151 -29.3386 -29.3653 -29.3959 -29.4307 -29.4700 -29.5160 -29.5673 -29.6261 -29.6925 -29.7668 -29.8485 -29.9382 -30.0348 -30.1369 -30.2430 -30.3521 -30.4628 -30.5726 -30.6806 -30.7854 -30.8851 -30.9794 -31.0677 -31.1490 -31.2240 -31.2919 -31.3538 -31.4098 -31.4601 -31.5057 -31.5472 -31.5842 -31.6181 -31.6488 -31.6768 -31.7022 -31.7256 -31.7467 -31.7661 -31.7840 -31.8002 -31.8152 -31.8291 -31.8418 -31.8538 -31.8647 -31.8749 -31.8843 -31.8930 -31.9012 -31.9088 -31.9157 -31.9223 -31.9287 -31.9344 -31.9401 -31.9453 -31.9501 -31.9547 -31.9591
     1.280 -29.2858 -29.3031 -29.3217 -29.3427 -29.3662 -29.3929 -29.4234 -29.4582 -29.4976 -29.5435 -29.5948 -29.6536 -29.7198 -29.7941 -29.8757 -29.9653 -30.0619 -30.1639 -30.2699 -30.3789 -30.4894 -30.5991 -30.7070 -30.8116 -30.9112 -31.0053 -31.0934 -31.1746 -31.2495 -31.3173 -31.3790 -31.4350 -31.4852 -31.5308 -31.5722 -31.6092 -31.6431 -31.6738 -31.7017 -31.7272 -31.7506 -31.7717 -31.7910 -31.8089 -31.8251 -31.8402 -31.8540 -31.8667 -31.8787 -31.8897 -31.8998 -31.9093 -31.9179 -31.9261 -31.9337 -31.9407 -31.9473 -31.9537 -31.9593 -31.9650 -31.9702 -31.9750 -31.9796 -31.9840
     1.650 -29.2247 -29.2420 -29.2606 -29.2815 -29.3050 -29.3317 -29.3622 -29.3970 -29.4363 -29.4822 -29.5335 -29.5923 -29.6585 -29.7328 -29.8144 -29.9039 -30.0004 -30.1024 -30.2083 -30.3172 -30.4277 -30.5373 -30.6450 -30.7496 -30.8490 -30.9431 -31.0311 -31.1122 -31.1870 -31.2548 -31.3164 -31.3723 -31.4225 -31.4680 -31.5095 -31.5464 -31.5803 -31.6110 -31.6390 -31.6644 -31.6878 -31.7089 -31.7282 -31.7461 -31.7623 -31.7774 -31.7912 -31.8039 -31.8159 -31.8269 -31.8370 -31.8465 -31.8551 -31.8633 -31.8709 -31.8779 -31.8845 -31.8908 -31.8965 -31.9022 -31.9074 -31.9122 -31.9168 -31.9212
     2.120 -29.1058 -29.1230 -29.1417 -29.1626 -29.1861 -29.2128 -29.2433 -29.2781 -29.3174 -29.3633 -29.4146 -29.4733 -29.5396 -29.6138 -29.6954 -29.7850 -29.8814 -29.9834 -30.0893 -30.1982 -30.3087 -30.4182 -30.5260 -30.6305 -30.7300 -30.8240 -30.9120 -30.9931 -31.0679 -31.1356 -31.1973 -31.2532 -31.3034 -31.3489 -31.3904 -31.4273 -31.4612 -31.4919 -31.5198 -31.5452 -31.5686 -31.5897 -31.6091 -31.6270 -31.6432 -31.6582 -31.6721 -31.6848 -31.6968 -31.7077 -31.7179 -31.7273 -31.7360 -31.7442 -31.7517 -31.7587 -31.7653 -31.7717 -31.7774 -31.7831 -31.7883 -31.7931 -31.7977 -31.8021
     2.700 -29.0374 -29.0547 -29.0733 -29.0942 -29.1178 -29.1445 -29.1749 -29.2097 -29.2490 -29.2949 -29.3461 -29.4049 -29.4711 -29.5453 -29.6268 -29.7163 -29.8128 -29.9147 -30.0205 -30.1293 -30.2397 -30.3491 -30.4568 -30.5612 -30.6605 -30.7545 -30.8424 -30.9233 -30.9981 -31.0657 -31.1273 -31.1832 -31.2333 -31.2788 -31.3202 -31.3572 -31.3910 -31.4217 -31.4496 -31.4751 -31.4984 -31.5195 -31.5389 -31.5568 -31.5730 -31.5880 -31.6019 -31.6146 -31.6266 -31.6375 -31.6477 -31.6571 -31.6658 -31.6739 -31.6815 -31.6885 -31.6951 -31.7015 -31.7072 -31.7129 -31.7181 -31.7229 -31.7275 -31.7318
     3.200 -29.0095 -29.0268 -29.0454 -29.0663 -29.0898 -29.1164 -29.1469 -29.1817 -29.2209 -29.2667 -29.3179 -29.3766 -29.4428 -29.5169 -29.5984 -29.6878 -29.7841 -29.8859 -29.9916 -30.1002 -30.2104 -30.3197 -30.4271 -30.5314 -30.6304 -30.7242 -30.8119 -30.8927 -30.9672 -31.0348 -31.0963 -31.1520 -31.2021 -31.2475 -31.2889 -31.3258 -31.3596 -31.3902 -31.4182 -31.4436 -31.4669 -31.4880 -31.5073 -31.5253 -31.5414 -31.5565 -31.5703 -31.5830 -31.5951 -31.6060 -31.6161 -31.6256 -31.6342 -31.6424 -31.6500 -31.6570 -31.6636 -31.6700 -31.6756 -31.6813 -31.6865 -31.6913 -31.6959 -31.7003
